,smiles
246,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F
247,CCOC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1
248,O=C(O)[C@@H](O)[C@@H](O)c1ccc(F)cc1
249,Cc1nc(N=C(O)N2CCC[C@H]2C(=N)O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
250,C[C@H]1O[C@H](O)[C@@H](O)C[C@@H]1O
251,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1
252,COCN1C(=O)N(COC)C(=O)C(c2ccccc2)(c2ccccc2)C1=O
253,CCCCCCCCN[C@@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
254,O=C(O)c1conc1O
255,NOC(=O)Nc1ccccc1
256,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12
257,O=C(CO)[C@H](CCc1ccccc1)N=C(O)[C@H](Cc1ccccc1)N=C(O)OCc1cccnc1
258,C[C@@H](O)[C@H](N)C(O)=NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
259,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1
260,CCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
261,N[C@H](CC1CCCCC1)C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1
262,CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)COc1cccc2ccccc12
263,O=C(O)CCC(=O)CCC(=O)CCC(=O)O
264,CC(C)C[C@H](N=C(O)[C@@H](NC(O)=N[C@@H](Cc1ccccc1)C(=O)O)[C@@H]1CCNC(=N)N1)C(O)=N[C@H](C=O)Cc1ccccc1
265,CCCCC[C@H](S)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O
266,CC1OC(C)OC(C)O1
267,CC(=O)Nc1c(N)cc(C(=O)O)cc1O
268,Nc1nc2c(CCc3ccccc3)c3nc[nH]c3cc2c(=O)[nH]1
269,CC=c1c(C)c2[n-]/c1=C\c1[n-]c(c(CCC(=O)O)c1C)/C=c1\[n-]/c(c(C)c1CCC(=O)O)=C\c1[n-]c(/c(=C/C)c1C)=C\2.[Zn+4]
270,COc1ccc([C@@H]2CNC(=O)C2)cc1OC1CCCC1
271,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
272,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1
273,O=C1CCNC(=O)N1
274,Cc1ccc(C23CNCC2C3)cc1
275,CC[C@@H](OP(=O)(O)O)C(=O)O
276,COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@](O)(c3ccccc3Cl)[C@@H]2C(=O)N2CCC[C@H]2C(N)=O)cc1OC
277,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
278,O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13
279,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1
280,CC1N[C@@H](N)CCC1CNCCN1C(Cl)=CN=C(NCC(F)(F)c2ccccn2)C1O
281,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21
282,N[C@@H](CC(=O)N1CCCNC(=O)C1CC(F)(F)F)Cc1cc(F)c(F)cc1F
283,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1
284,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
285,Cc1ccc(O)c(O)c1
286,OC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O
287,N[C@@H](CS[As](O)O)C(=O)O
288,CC(=O)C(N)=O
289,CCOC(=O)c1csc(N2CCN(C3=Nc4ccccc4SC3)CC2)n1
290,[Cr+3]
291,CC1(C)C(=O)N(C(=O)NCC2CCN(CC3(O)CCOCC3)CC2)c2cc(F)ccc21
292,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2
293,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
294,NS(=O)(=O)N[C@@H](Cc1ccccc1)C(=O)O
295,NC(=O)N[C@@H](CC(=O)O)C(=O)O
296,CC(=O)N(C)c1cccc(-c2nnc3ccc(-c4ccccc4)nn23)c1
297,O=c1nc(O)ccn1[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
298,CC[C@H](C)c1cc(C(O)=N[C@@H]2CNCCC[C@H]2OC(=O)c2ccc(C(=O)c3cc(OC)ccc3O)cc2)ccc1O
299,C[C@H](N)[C@@H](O)c1ccccc1
300,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
301,NC(N)=NCC1COC2(CCCCC2)O1
302,CCCC[C@H](NC(=O)OCC1(Cc2ccc(F)cc2)CCC1)C(=O)C(=O)Nc1ccn[nH]1
303,CCC1=C(C)c2cc3[n-]c(cc4nc(cc5[n-]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3CC.[Cl-].[Cl-].[Sn+4]
304,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(CCO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
305,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O
306,CC(C)C[C@@H](NC(=N)N)C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(OCc4ccc(C(=O)O)o4)c(Cl)c3Cl)nn2C)CC1
307,COC(=O)[C@@H](CC(C)C)N(O)C(C)=O
308,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC
309,CCC[C@@H](C=CS(=O)(=O)c1ccccc1)N=C(O)[C@H](Cc1ccccc1)N=C(O)N1CCC(N2CCOCC2)CC1
310,CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC
311,CC1(C)CC(OC(=O)C2CC2)CC(C)(C)N1O
312,O=[N+]([O-])c1nccn1CC(O)=NCCO
313,Nc1ccc(N)cc1
314,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CCC2CCCCC2)cc1
315,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](OP(=O)(O)OP(=O)(O)O)[C@H]3O)c2[nH]1
316,COc1cc(CC(C)N)c(OC)cc1C
317,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
318,O=c1cc(O)c(Cl)c[nH]1
319,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CS[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)cc1
320,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
321,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1
322,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC
323,CC(C)(Oc1ccc(F)cc1Cl)C(=O)N[C@H]1[C@H]2C[C@H]3C[C@@H]1C[C@](S(C)(=O)=O)(C3)C2
324,CCCO
325,O=C[C@H](O)COP(=O)(O)O
326,Cn1c(COc2ccc(CC3SC(=O)NC3=O)cc2)nc2ccccc2c1=O
327,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
328,Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1
329,O=c1ccn([C@H]2C[C@H](F)[C@@H](COC(c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]1
330,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(C)C)[C@@H](C)O)[C@H](O)CC)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)O
331,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O
332,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1
333,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
334,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
335,CN[C@H](CN=C(O)N1CCC[C@@H]([C@@H](OCCN=C(O)OC)c2cccc(Cl)c2)C1)C[C@H]1CCCOC1
336,N=c1nc(O)c2cc(C[C@H](C(=O)O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2[nH]1
337,O=c1ncc(I)cn1[C@H]1C[C@H](O)[C@@H](CO)O1
338,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1
339,NC(COC(O)=NCCCOCCOCCOCCCNc1c(NCCCN2CCN(CCCN=C(O)c3cc(OC4OC(CO)C(O)C(O)C4O)cc([N+](=O)[O-])c3)CC2)c(=O)c1=O)COC(O)=NCCCOCCOCCOCCCNc1c(NCCCN2CCN(CCCN=C(O)c3cc(O[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)cc([N+](=O)[O-])c3)CC2)c(=O)c1=O
340,N#Cc1ccc2c(-c3cc4cc(CN5CCC(CN)CC5)ccc4[nH]3)n[nH]c2c1
341,FC(F)OC(F)C(F)(F)F
342,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2
343,CCC(c1ccccc1)C(c1ccccc1)c1ccc(OCCN(C)C)cc1
344,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC
345,CC(O)=N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](N=C(C)O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
346,CC1=Cc2cc3[nH]c(cc4nc(cc5[n-]c(cc1n2)cc5C)C(C)=C4CCC(=O)O)c(CCC(=O)[O-])c3C.[Co+7]
347,Nc1ccc2nc(N)nc(O)c2c1
348,C=Cc1cc(C(=O)Nc2ccc(C(=N)N)cc2)c(-c2ccc(C(=O)NCC3CC3)nc2C(=O)O)cc1OC
349,O=C(O)N1CCC(Cc2cnc3ccccc3c2)CC1
350,O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1
351,IC(I)I
352,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C)C(C)C)C(C)C
353,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
354,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2
355,[Nb]
356,CC[C@H](C)[C@H](N=C(O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CC(C)C)N=C(O)[C@H](CC(=O)O)N=C(O)[C@H](C)N=C(O)[C@H](C)N=C(O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@H](CCC(=N)O)N=C(O)[C@H](C)N=C(O)[C@H](CCSC)N=C(O)[C@H](CCC(=N)O)N=C(O)[C@H](CCC(=O)O)N=C(O)[C@@H]1CCCN1C(=O)[C@@H](N=C(O)[C@H](C)N=C(O)[C@H](CC(=N)O)N=C(O)[C@H](CC(=O)O)N=C(O)CN=C(O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@@H](N=C(O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H]1CCCN1C(=O)[C@H](C)N)C(C)C)[C@@H](C)O)C(O)=N[C@@H](CC(=N)O)C(O)=N[C@@H](CCSC)C(O)=N[C@@H](CC(C)C)C(O)=N[C@H](C(O)=N[C@@H](CCCNC(=N)N)C(O)=N[C@@H](CCC(=N)O)C(O)=N[C@@H](CCCNC(=N)N)C(O)=N[C@@H](Cc1ccc(O)cc1)C(=N)O)[C@@H](C)O
357,O=[N+]([O-])c1ccc(-c2cc[nH]n2)cc1
358,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21
359,COc1ccc(OC)c(CN(C)c2ccc3nc(N)nc(N)c3c2)c1
360,C1CNCCNCCCNCCNC1.[Cu]
361,COc1ccc(-c2cc3c(C)[nH]c(=N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1
362,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C[C@@H](O)C[C@@H]1O
363,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O
364,Cc1cccc(C2=C(c3ccc4ncccc4n3)CNN2)n1
365,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1
366,COC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1
367,C[C@@H](N=C(O)[C@]1([S@](C)=O)[C@@H](C)C1(Cl)Cl)c1ccc(Br)cc1
368,CC(O)=N[C@H]1[C@H](O[C@H]2C[C@@H](C(O)=[NH+]CCS(=O)(=O)O)N[C@@H]2CO)O[C@H](CO)[C@@H](OS(=O)(=O)O)[C@@H]1O
369,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1
370,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1
371,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C
372,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
373,Cc1cn([C@@]23C[C@H](O)[C@@H](CO)[C@@H]2C3)c(=O)[nH]c1=O
374,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1
375,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1
376,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2
377,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1
378,Nc1cccc2cc(S(=O)(=O)O)ccc12
379,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
380,CCN1C(=O)CCC1=O
381,CCOC(=O)c1cc2ccc(O)cc2oc1=O
382,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
383,CCCCCCO[C@@H]1O[C@H](CO)[C@H](O)C[C@H]1O
384,NCCCc1ccccc1
385,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
386,c1ccc(C(OC2CCN(CCCc3nnn[nH]3)CC2)c2ccccc2)cc1
387,COCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5
388,C[Se]C[C@H](N)C(=O)O
389,O=S(=O)([O-])[O-].[Cr+2]
390,Cc1ccc(OCC[P@H](=O)[O-])cc1
391,Cc1cc(=O)oc2ccccc12
392,CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1
393,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
394,CN(C)c1cccc2c(S(N)(=O)=O)cccc12
395,O=C(O)/C=C/C(=O)O
396,Nc1cccc(Sc2ccc(/C=C/C(=O)N3CCOCC3)c(C(F)(F)F)c2C(F)(F)F)c1
397,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c2c(c1OC)O[C@@H](C1CC1)C=C2
398,NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21
399,NCC(=O)[O-].NCC(=O)[O-].[Mg+2]
400,CN(C)c1ccc(O)cc1
401,C[C@]12CCC(=O)C=C1CC[C@@H]1C2=CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
402,Cc1cc(C(=O)NNCc2ccccc2)no1
403,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@]34C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C
404,COc1cc(OC)cc(C(O)=N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)c1
405,CC(C)C(C(=O)O)C(O)C(=O)O
406,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC
407,Cc1cccc(C[C@H](N)C(=O)O)c1
408,Nc1nc2c(c(=O)[nH]1)N=C([C@H](O)[C@H](O)CO)CN2
409,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21
410,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
411,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
412,O=C(O)[C@]1(O)C/C(=N\O)[C@@H](O)[C@H](O)C1
413,COc1nc(C)cnc1NS(=O)(=O)c1cccnc1-c1ccc(-c2nnco2)cc1
414,COC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C
415,CC1(C)O[C@H]2[C@@H]3OS(=O)(=O)O[C@@H]3CO[C@@]2(COS(N)(=O)=O)O1
416,C/C(=C\S(=O)(=O)N[C@H]1CCN([C@@H](C)C(=O)N2CCOCC2)C1=O)c1ccc(Cl)s1
417,CS(=O)(=O)c1cc(Cl)c(-c2cc(Cl)c(S(C)(=O)=O)cc2Cl)cc1Cl
418,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
419,CC(=O)N1c2cccc(O)c2NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccc(Cl)cc1Cl
420,O=C([O-])CC(=O)C(=O)O
421,CC(N)Cc1ccc(O)cc1
422,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
423,COC(=O)c1cc(NC(=O)c2cccc(O)c2C)c2cc(C(=N)N)ccc2c1
424,O[C@H]1OC[C@@H](O)[C@H](O)[C@H]1O
425,O=C(O)[C@H]1CCCN1
426,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1
427,CNC(=O)CC[C@H](N)C(=O)O
428,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
429,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1
430,CCCCOCc1ccc(O)c(OC)c1
431,COc1ccc(O)c(-c2nc3cc(C(N)=[NH2+])ccc3[nH]2)c1
432,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)[C@@H](O)C(=O)NCCC(=O)NCCS
433,CC(C)(C)NCC(O)COc1cccc2c1SCCC2
434,O=C(NCCOP(=O)(O)O)c1ccc(OC(F)(F)F)cc1
435,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
436,CCN=C(O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)N=C(O)[C@H](CC(C)C)N=C(O)[C@@H](Cc1c[nH]c2ccccc12)N=C(O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@H](CO)N=C(O)[C@H](Cc1c[nH]c2ccccc12)N=C(O)[C@H](Cc1cnc[nH]1)N=C(O)[C@@H]1CCC(O)=N1
437,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1
438,C=C/C(C)=C/C=C/C(C)=C/C=C1/C(C)=CCCC1(C)C
439,CN1C(=O)CC(C)(c2ccccc2)C1=O
440,Cc1cc(N)nc(C[C@H]2CNC[C@@H]2NCCNCc2cccc(Cl)c2)c1
441,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
442,O=S(=O)(O)O[C@H]1[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O
443,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2]
444,CNCCCCOc1ccccc1Cc1ccccc1
445,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
446,O=C1O[Bi](O)Oc2ccccc21
447,Cc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1
448,CC(CC=O)CCCC(C)(C)O
449,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12
450,O=C(N[C@H]1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O
451,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
452,Cc1n[nH]cc1-c1ccc(CCN)cc1
453,C[C@@H]1CCc2cccc(c2)C[C@@](C)(N)C(=O)OCc2cc(nc(N(C)S(C)(=O)=O)c2)CC1
454,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)[C@@H](C)C[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C
455,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1
456,O=C1Nc2ccccc2/C1=C/Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
457,O=C(O)[C@@]1(O)C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O1
458,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1
459,CCCCC1(CC)C(=O)NC(=O)NC1=O
460,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1
461,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1
462,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1Br
463,NCCC(=O)NCC[C@H](N)C(=O)O
464,N=c1[nH]c2ccc(O)cc2[nH]1
465,CCc1nn(CCO)c(CC)c1Oc1cc(C#N)cc(C#N)c1
466,CC(c1cc2ccccc2s1)N(O)C(N)=O
467,NC(=O)C1=C(O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C1=O
468,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
469,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12
470,C[C@@]12OC(=O)[C@]1([C@@H](O)[C@@H]1C=CCCC1)NC(=O)[C@@H]2CCCl
471,C[C@@H]1C=CN[C@H]1C(=O)O
472,Cc1[nH+]cc(COP(=O)(O)O)c(CN[C@@H](CCC(=O)O)C(=O)O)c1O
473,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C
474,CCCCP(=O)(O)CCCN
